year,sex,profession,income,net_worth,age,happiness
75,M,service provider,6656.66,63699.4,45,102.25
75,F,farmer,2420.02,21888.92,45,99.74
75,M,farmer,2303.71,21921.37,45,99.7
75,F,fisher,2694.6,34109.84,45,100.77
75,F,homemaker,-83.22,-4874.33,44,100.0
75,M,farmer,2314.27,21157.79,44,99.65
75,M,civil servant,6300.34,60927.17,44,102.21
75,M,homemaker,-80.88,-4821.82,44,100.0
75,M,craftsman,5281.54,48168.67,44,101.82
75,F,fisher,2673.22,33161.6,44,100.74
75,F,homemaker,-85.0,-4838.17,44,100.0
75,M,homemaker,-85.41,-4822.23,44,100.0
75,F,homemaker,-85.96,-4839.82,44,100.0
75,F,craftsman,5138.26,46173.38,43,101.77
75,M,fisher,2631.22,31361.17,43,100.66
75,M,homemaker,-68.82,-4081.88,43,100.0
75,F,farmer,1962.62,5911.83,43,98.59
75,F,fisher,2439.31,31177.7,43,100.61
75,F,service provider,5903.98,57458.13,43,102.11
75,F,homemaker,-69.75,-4119.98,43,100.0
75,M,fisher,2056.32,10196.84,43,100.22
75,M,farmer,2233.42,19208.68,42,98.85
75,F,craftsman,4552.9,44270.67,42,101.68
75,F,fisher,2104.1,11714.32,42,100.25
75,F,homemaker,-53.67,-3440.79,42,100.0
75,F,farmer,2169.51,19402.36,42,98.82
75,F,farmer,2149.72,19482.29,42,98.81
75,M,fisher,2374.96,30209.49,42,100.54
75,F,civil servant,5983.2,55230.32,42,102.09
75,M,farmer,1815.97,-965.03,42,94.76
75,F,fisher,2619.9,30601.87,42,100.64
75,M,homemaker,-40.15,-2815.98,41,100.0
75,X,fisher,1904.64,-1456.57,41,89.92
75,X,service provider,6012.6,52323.63,41,102.06
75,F,fisher,2522.0,29332.93,41,100.59
75,F,craftsman,4722.78,41804.19,41,101.63
75,M,craftsman,4648.69,41795.22,41,101.65
75,F,fisher,2433.93,29453.38,41,100.53
75,F,fisher,2520.76,29065.27,41,100.58
75,F,fisher,2336.35,29252.16,41,100.51
75,F,service provider,5754.69,49951.93,40,102.0
75,F,craftsman,4527.51,40106.55,40,101.57
75,F,craftsman,4454.53,39793.06,40,101.55
75,M,homemaker,-27.71,-2128.17,40,100.0
75,M,craftsman,4457.97,39938.3,40,101.58
75,F,civil servant,5449.73,49643.03,40,101.95
75,F,service provider,5420.77,49761.14,40,101.93
75,M,fisher,2220.93,27488.2,40,100.42
75,F,homemaker,-14.83,-1488.59,39,100.0
75,M,service provider,5289.45,47367.24,39,101.89
75,F,fisher,2325.61,26597.66,39,100.44
75,F,fisher,2269.95,26878.89,39,100.44
75,F,unemployed,-14.48,-1491.13,39,80.0
75,F,craftsman,4271.1,35320.29,39,101.49
75,M,farmer,1934.51,17734.71,39,98.64
75,M,farmer,2062.96,17703.4,39,98.67
75,M,craftsman,4389.04,38047.38,39,101.5
75,F,farmer,2013.58,16977.43,38,98.63
75,F,homemaker,-3.84,-901.65,38,100.0
75,F,craftsman,4291.59,36348.33,38,101.47
75,F,farmer,1937.81,16793.04,38,98.61
75,M,fisher,2264.4,25790.07,38,100.33
75,M,civil servant,5452.48,45196.06,38,101.9
75,M,craftsman,4365.13,36089.21,38,101.5
75,M,fisher,2214.19,25620.46,38,100.33
75,F,fisher,2118.85,24341.35,37,100.28
75,M,craftsman,3900.31,34247.25,37,101.37
75,F,craftsman,3733.99,19071.68,37,101.22
75,M,craftsman,3950.36,19338.71,37,101.31
75,F,farmer,1858.74,16210.16,37,98.5
75,F,civil servant,4977.1,42613.2,37,101.77
75,F,farmer,1899.01,16438.96,37,98.57
75,F,craftsman,4194.1,34992.8,37,101.47
75,X,fisher,2013.3,24109.54,37,100.19
75,M,service provider,5162.67,40249.78,36,101.78
75,M,craftsman,4165.9,33075.55,36,101.43
75,M,fisher,2004.86,23241.6,36,100.16
75,F,homemaker,17.79,381.25,36,100.0
75,F,fisher,2061.18,23213.72,36,100.16
75,F,service provider,4954.83,39946.61,36,101.74
75,F,unemployed,17.43,379.13,36,80.0
75,F,fisher,2093.78,23789.95,36,100.22
75,F,fisher,2104.54,23306.62,36,100.2
75,F,farmer,1804.82,14893.41,35,98.41
75,F,homemaker,25.91,892.37,35,100.0
75,F,farmer,1809.32,14988.78,35,98.41
75,M,homemaker,24.35,865.42,35,100.0
75,F,farmer,1742.38,14974.55,35,98.36
75,F,fisher,1929.93,22369.99,35,100.05
75,M,farmer,1539.12,2957.98,35,94.46
75,F,farmer,1886.37,14960.25,35,98.5
75,M,fisher,2053.32,22805.94,35,100.17
75,M,craftsman,3683.39,29124.17,34,101.2
75,M,homemaker,34.89,1414.52,34,100.0
75,M,homemaker,32.34,1410.58,34,100.0
75,M,fisher,1872.31,21078.23,34,99.99
75,F,fisher,1915.73,21140.44,34,100.02
75,F,service provider,4633.41,35847.78,34,101.62
75,M,farmer,1668.92,14331.37,34,98.32
75,F,civil servant,4022.79,10431.76,34,100.08
75,F,service provider,4549.25,35771.47,34,101.63
75,F,fisher,1830.59,21089.6,34,99.97
75,M,fisher,1761.4,20102.43,33,99.91
75,M,farmer,1630.18,14158.88,33,98.25
75,M,service provider,4383.31,33634.26,33,101.58
75,F,unemployed,39.28,1877.63,33,80.0
75,M,farmer,1749.78,14289.52,33,98.35
75,F,homemaker,40.66,1852.33,33,100.0
75,F,homemaker,38.05,1875.11,33,100.0
75,F,craftsman,3422.36,27575.67,33,101.11
75,F,homemaker,41.58,1873.69,33,100.0
75,F,farmer,1729.46,14241.96,33,98.32
75,M,homemaker,47.22,2284.72,32,100.0
75,M,fisher,1867.26,19465.78,32,99.91
75,F,craftsman,3462.61,26508.55,32,101.11
75,F,fisher,1794.38,19421.09,32,99.88
75,M,civil servant,4511.22,31511.3,32,101.54
75,M,homemaker,44.05,2283.08,32,100.0
75,M,unemployed,46.21,2279.38,32,80.0
75,M,craftsman,3381.77,26159.06,32,101.05
75,M,civil servant,4097.48,29600.61,31,101.43
75,F,craftsman,3358.96,24880.16,31,101.02
75,M,craftsman,3273.25,24770.28,31,100.98
75,F,fisher,1706.22,18143.98,31,99.76
75,M,farmer,1603.91,13060.48,31,98.14
75,F,homemaker,53.18,2800.29,31,100.0
75,F,homemaker,52.48,2815.64,31,100.0
75,F,homemaker,53.05,3182.16,30,100.0
75,M,civil servant,4071.85,27587.3,30,101.37
75,M,homemaker,53.6,3193.08,30,100.0
75,F,fisher,1599.09,17412.33,30,99.64
75,M,homemaker,56.25,3214.27,30,100.0
75,M,homemaker,58.73,3226.85,30,100.0
75,F,fisher,1645.7,17544.43,30,99.7
75,F,farmer,1431.62,12557.93,29,97.91
75,M,farmer,1454.6,12593.57,29,97.93
75,M,service provider,3736.54,25735.59,29,101.27
75,M,homemaker,63.67,3675.44,29,100.0
75,F,craftsman,3082.89,21906.06,29,100.89
75,M,farmer,1440.74,12592.9,29,97.89
75,M,civil servant,3954.29,26084.73,29,101.34
75,M,service provider,3937.26,25511.03,29,101.3
75,F,unemployed,67.74,4209.73,28,80.01
75,F,fisher,1521.14,15593.4,28,99.49
75,F,farmer,1382.24,12044.52,28,97.83
75,F,fisher,1479.92,15628.2,28,99.44
75,M,fisher,1606.27,15713.5,28,99.53
75,F,homemaker,67.39,4210.13,28,100.0
75,F,farmer,1401.01,12068.88,28,97.82
75,M,service provider,3689.46,23716.04,28,101.19
75,F,service provider,3538.63,22308.0,27,101.13
75,F,fisher,1513.15,14185.23,27,99.35
75,M,homemaker,70.94,4670.7,27,100.0
75,M,farmer,1348.73,11677.5,27,97.76
75,M,farmer,1406.28,11717.55,27,97.79
75,X,homemaker,67.26,4662.42,27,100.0
75,F,homemaker,68.17,4669.39,27,100.0
75,F,homemaker,70.91,4675.36,27,100.0
75,F,fisher,1451.42,14511.42,26,99.33
75,F,craftsman,2867.31,18119.37,26,100.68
75,M,farmer,1364.97,11846.02,26,97.72
75,M,farmer,1383.25,11814.44,26,97.78
75,M,craftsman,2726.74,18230.39,26,100.62
75,X,fisher,1471.62,14420.88,26,99.31
75,F,homemaker,71.74,5094.38,26,100.0
75,F,service provider,3358.41,19337.42,25,101.0
75,F,farmer,1295.32,11322.51,25,97.57
75,F,fisher,1362.59,13428.31,25,99.18
75,M,fisher,1369.89,13472.14,25,99.17
75,M,unemployed,74.71,5671.27,25,80.08
75,F,farmer,1320.54,11423.32,25,97.6
75,X,fisher,1418.73,13413.65,25,99.24
75,F,homemaker,80.98,5675.2,25,100.0
75,M,unemployed,85.4,6192.01,24,80.16
75,M,unemployed,84.32,6170.34,24,80.16
75,F,craftsman,2693.87,16027.35,24,100.55
75,M,civil servant,3306.18,18111.72,24,100.98
75,F,civil servant,3320.17,17941.93,24,100.97
75,M,civil servant,3056.46,17646.68,24,100.85
75,M,farmer,1217.95,10974.96,24,97.42
75,F,farmer,1267.37,10944.69,24,97.51
75,M,fisher,1331.28,12638.88,23,99.03
75,F,farmer,1214.01,10819.86,23,97.44
75,F,unemployed,82.63,6662.36,23,80.31
75,F,service provider,3137.52,16572.92,23,100.88
75,F,unemployed,80.22,6645.05,23,80.31
75,M,civil servant,2961.09,16412.5,23,100.81
75,F,service provider,2938.1,11718.35,23,98.51
75,F,homemaker,82.09,6649.83,23,100.0
75,F,service provider,3144.55,16611.26,23,100.86
75,F,farmer,1167.94,10461.52,22,97.33
75,M,farmer,1125.52,10421.61,22,97.2
75,F,service provider,2995.16,15270.05,22,100.77
75,F,homemaker,89.43,7247.12,22,100.0
75,M,fisher,1209.5,11801.8,22,98.84
75,F,civil servant,2780.15,12057.97,22,98.72
75,F,craftsman,2359.83,13953.08,22,100.31
75,M,farmer,1145.89,10414.08,22,97.28
75,M,homemaker,87.95,7250.41,22,100.0
75,M,fisher,1209.01,11372.06,21,98.77
75,F,farmer,1109.85,10157.94,21,97.16
75,M,fisher,1146.99,11306.67,21,98.65
75,M,fisher,1142.83,11344.2,21,98.71
75,F,farmer,1065.77,10093.4,21,97.07
75,F,farmer,1093.29,10122.28,21,97.14
75,M,farmer,1082.04,10139.71,21,97.16
75,F,unemployed,86.54,7765.94,21,81.25
75,M,fisher,1151.56,11112.41,20,98.74
75,M,homemaker,91.96,8286.43,20,100.0
75,M,craftsman,2151.17,9619.73,20,92.56
75,M,civil servant,2802.94,12887.94,20,100.54
75,M,unemployed,92.78,8292.06,20,82.5
75,F,civil servant,2841.87,12865.79,20,100.54
75,F,farmer,1096.78,9924.61,20,97.2
75,F,unemployed,94.33,8861.61,19,85.0
75,M,farmer,1037.84,10303.08,19,98.34
75,F,fisher,1091.68,10371.3,19,98.56
75,F,unemployed,89.64,8856.15,19,85.0
75,M,service provider,2501.03,11864.29,19,100.37
75,M,homemaker,98.19,8865.92,19,100.0
75,X,homemaker,98.42,8869.18,19,100.0
75,M,farmer,975.57,10147.19,18,98.83
75,F,fisher,1016.85,10167.83,18,98.93
75,F,homemaker,92.01,9410.82,18,100.0
75,F,civil servant,2349.7,10834.25,18,100.16
75,M,craftsman,1970.68,10644.74,18,99.96
75,F,craftsman,1991.44,10655.12,18,99.97
75,M,service provider,2505.42,10912.11,18,100.22
75,F,child,0.0,10000.0,17,100.0
75,M,child,0.0,10000.0,17,100.0
75,F,child,0.0,10000.0,17,100.0
75,M,child,0.0,10000.0,17,100.0
75,M,child,0.0,10000.0,17,100.0
75,F,child,0.0,10000.0,17,100.0
75,M,child,0.0,10000.0,17,100.0
75,M,child,0.0,10000.0,16,100.0
75,F,child,0.0,10000.0,16,100.0
75,M,child,0.0,10000.0,16,100.0
75,F,child,0.0,10000.0,16,100.0
75,F,child,0.0,10000.0,16,100.0
75,M,child,0.0,10000.0,16,100.0
75,F,child,0.0,10000.0,16,100.0
75,M,child,0.0,10000.0,15,100.0
75,M,child,0.0,10000.0,15,100.0
75,F,child,0.0,10000.0,15,100.0
75,F,child,0.0,10000.0,15,100.0
75,F,child,0.0,10000.0,15,100.0
75,M,child,0.0,10000.0,15,100.0
75,M,child,0.0,10000.0,15,100.0
75,M,child,0.0,10000.0,14,100.0
75,M,child,0.0,10000.0,14,100.0
75,F,child,0.0,10000.0,14,100.0
75,F,child,0.0,10000.0,14,100.0
75,F,child,0.0,10000.0,14,100.0
75,M,child,0.0,10000.0,14,100.0
75,M,child,0.0,10000.0,13,100.0
75,M,child,0.0,10000.0,13,100.0
75,F,child,0.0,10000.0,13,100.0
75,M,child,0.0,10000.0,13,100.0
75,M,child,0.0,10000.0,13,100.0
75,M,child,0.0,10000.0,13,100.0
75,F,child,0.0,10000.0,12,100.0
75,M,child,0.0,10000.0,12,100.0
75,M,child,0.0,10000.0,12,100.0
75,F,child,0.0,10000.0,12,100.0
75,M,child,0.0,10000.0,12,100.0
75,F,child,0.0,10000.0,11,100.0
75,X,child,0.0,10000.0,11,100.0
75,F,child,0.0,10000.0,11,100.0
75,F,child,0.0,10000.0,11,100.0
75,F,child,0.0,10000.0,11,100.0
75,M,child,0.0,10000.0,10,100.0
75,M,child,0.0,10000.0,10,100.0
75,M,child,0.0,10000.0,10,100.0
75,M,child,0.0,10000.0,10,100.0
75,X,child,0.0,10000.0,10,100.0
75,F,child,0.0,10000.0,10,100.0
75,M,child,0.0,10000.0,9,100.0
75,M,child,0.0,10000.0,9,100.0
75,M,child,0.0,10000.0,9,100.0
75,M,child,0.0,10000.0,9,100.0
75,M,child,0.0,10000.0,9,100.0
75,M,child,0.0,10000.0,9,100.0
75,M,child,0.0,10000.0,8,100.0
75,M,child,0.0,10000.0,8,100.0
75,M,child,0.0,10000.0,8,100.0
75,F,child,0.0,10000.0,8,100.0
75,M,child,0.0,10000.0,8,100.0
75,F,child,0.0,10000.0,8,100.0
75,M,child,0.0,10000.0,7,100.0
75,F,child,0.0,10000.0,7,100.0
75,F,child,0.0,10000.0,7,100.0
75,F,child,0.0,10000.0,7,100.0
75,M,child,0.0,10000.0,7,100.0
75,M,child,0.0,10000.0,7,100.0
75,F,child,0.0,10000.0,6,100.0
75,M,child,0.0,10000.0,6,100.0
75,F,child,0.0,10000.0,6,100.0
75,F,child,0.0,10000.0,6,100.0
75,F,child,0.0,10000.0,6,100.0
75,F,child,0.0,10000.0,6,100.0
75,F,child,0.0,10000.0,5,100.0
75,M,child,0.0,10000.0,5,100.0
75,M,child,0.0,10000.0,5,100.0
75,M,child,0.0,10000.0,5,100.0
75,M,child,0.0,10000.0,5,100.0
75,F,child,0.0,10000.0,5,100.0
75,M,child,0.0,10000.0,5,100.0
75,F,child,0.0,10000.0,4,100.0
75,M,child,0.0,10000.0,4,100.0
75,F,child,0.0,10000.0,4,100.0
75,M,child,0.0,10000.0,4,100.0
75,M,child,0.0,10000.0,4,100.0
75,X,child,0.0,10000.0,4,100.0
75,M,child,0.0,10000.0,4,100.0
75,F,child,0.0,10000.0,3,100.0
75,F,child,0.0,10000.0,3,100.0
75,F,child,0.0,10000.0,3,100.0
75,M,child,0.0,10000.0,3,100.0
75,M,child,0.0,10000.0,3,100.0
75,F,child,0.0,10000.0,3,100.0
75,F,child,0.0,10000.0,2,100.0
75,M,child,0.0,10000.0,2,100.0
75,F,child,0.0,10000.0,2,100.0
75,F,child,0.0,10000.0,2,100.0
75,M,child,0.0,10000.0,2,100.0
75,M,child,0.0,10000.0,2,100.0
75,F,child,0.0,10000.0,1,100.0
75,F,child,0.0,10000.0,1,100.0
75,F,child,0.0,10000.0,1,100.0
75,F,child,0.0,10000.0,1,100.0
75,F,child,0.0,10000.0,1,100.0
75,M,child,0.0,10000.0,0,100.0
75,F,child,0.0,10000.0,0,100.0
75,F,child,0.0,10000.0,0,100.0
75,M,child,0.0,10000.0,0,100.0
76,F,retired,2474.24,72682.34,76,110.21
76,M,retired,4946.14,142324.69,75,111.55
76,F,retired,1145.92,35560.33,75,108.17
76,M,retired,4522.36,140090.52,74,111.42
76,F,retired,3608.27,108233.28,73,110.97
76,M,retired,4590.53,138420.67,73,111.41
76,M,retired,-1239.01,-40965.79,72,100.0
76,F,retired,2057.84,62822.96,71,109.75
76,M,retired,1124.81,33642.82,71,107.87
76,F,retired,1081.49,33603.69,70,107.71
76,F,retired,1098.59,33400.31,70,107.77
76,M,retired,3061.53,102512.57,70,110.7
76,F,retired,596.16,18426.48,69,100.0
76,F,retired,3924.55,129388.03,68,111.14
76,M,retired,854.14,28549.31,68,106.08
76,M,retired,2936.17,100715.64,68,110.62
76,M,retired,3745.97,127587.96,67,111.05
76,F,retired,3125.56,99308.55,67,110.61
76,F,retired,984.08,34012.41,67,107.31
76,F,retired,2037.33,65381.88,67,109.75
76,F,retired,958.3,33760.4,66,107.21
76,M,retired,967.76,33420.91,66,107.22
76,F,retired,2006.04,64496.84,66,109.65
76,M,retired,450.58,15147.19,66,100.0
76,F,retired,2122.13,73081.95,65,105.82
76,M,retired,-803.53,-28289.76,65,100.0
76,F,retired,-642.86,-23949.67,65,95.55
76,F,retired,4184.77,143769.61,65,107.15
76,F,fisher,7695.37,73889.53,64,102.02
76,M,farmer,3286.55,25103.97,64,100.66
76,M,craftsman,6898.94,46458.98,64,102.19
76,F,farmer,3754.71,39022.34,64,100.92
76,M,craftsman,8882.83,106644.38,63,102.58
76,M,service provider,11356.09,136427.9,63,102.95
76,M,service provider,10774.37,135766.08,63,102.91
76,F,fisher,7645.75,71377.29,63,101.96
76,X,fisher,7767.26,71335.66,63,101.99
76,M,craftsman,8908.7,106627.02,63,102.55
76,F,service provider,10692.89,130882.69,62,102.87
76,F,farmer,3463.77,37286.09,62,100.83
76,M,farmer,3598.19,37336.88,62,100.87
76,F,civil servant,11025.32,131253.95,62,102.88
76,M,craftsman,8134.43,102701.43,62,102.45
76,M,homemaker,-642.77,-23608.36,62,100.0
76,F,fisher,7092.09,65511.27,61,101.84
76,F,farmer,2300.32,-5138.33,61,99.46
76,M,fisher,6988.9,65210.9,61,101.85
76,F,craftsman,8514.24,98923.09,61,102.5
76,X,homemaker,-565.71,-22041.76,61,100.0
76,F,farmer,3452.49,35898.99,61,100.77
76,F,service provider,10335.7,125460.35,61,102.83
76,M,civil servant,10788.46,126295.55,61,102.87
76,F,craftsman,7701.83,95534.64,60,102.37
76,M,farmer,3260.31,34125.78,60,100.67
76,F,fisher,7003.8,63860.33,60,101.81
76,X,homemaker,-547.23,-20700.78,60,100.0
76,M,homemaker,-514.55,-20677.59,60,100.0
76,F,fisher,6732.98,63444.38,60,101.81
76,F,fisher,4853.38,-10471.71,60,99.66
76,M,service provider,10224.64,121751.97,60,102.79
76,F,craftsman,8295.67,95899.12,60,102.46
76,F,civil servant,9430.19,117144.17,59,102.71
76,M,farmer,1909.93,-15521.27,59,94.75
76,M,civil servant,9380.95,116548.66,59,102.72
76,F,unemployed,-490.51,-19174.73,59,80.0
76,M,fisher,6966.07,60733.4,59,101.77
76,M,service provider,9957.32,116315.57,59,102.75
76,M,farmer,3345.83,33151.43,59,100.71
76,F,fisher,7064.22,60984.49,59,101.82
76,F,craftsman,6443.9,48803.58,58,102.05
76,F,farmer,3341.73,32019.65,58,100.65
76,F,craftsman,7904.55,88535.03,58,102.34
76,M,craftsman,7390.29,89073.52,58,102.29
76,F,homemaker,-436.77,-17830.24,58,100.0
76,M,fisher,6584.36,49807.02,58,101.68
76,F,civil servant,9910.76,112068.46,58,102.73
76,M,craftsman,7926.66,88279.55,58,102.35
76,M,fisher,6717.91,58952.68,58,101.71
76,F,farmer,2977.39,30884.28,57,100.5
76,M,fisher,6608.88,57576.58,57,101.71
76,F,craftsman,7241.31,85098.21,57,102.25
76,M,homemaker,-421.13,-16588.5,57,100.0
76,M,service provider,9194.23,107604.61,57,102.65
76,F,service provider,9454.21,107529.9,57,102.67
76,M,farmer,2356.42,-1137.63,57,99.49
76,F,service provider,9411.62,108068.35,57,102.64
76,M,homemaker,-356.85,-15168.33,56,100.0
76,F,craftsman,6848.22,81038.59,56,102.18
76,M,craftsman,7491.8,81543.62,56,102.25
76,M,homemaker,-348.84,-15162.62,56,100.0
76,M,homemaker,-346.65,-15168.51,56,100.0
76,M,service provider,9070.42,103615.88,56,102.59
76,F,homemaker,-348.6,-15167.49,56,100.0
76,M,service provider,8816.41,95010.8,56,102.57
76,M,fisher,5459.16,29437.95,55,101.33
76,M,homemaker,-335.67,-14069.07,55,100.0
76,M,craftsman,7086.1,77998.79,55,102.21
76,M,farmer,2826.87,26751.36,55,100.41
76,M,homemaker,-343.41,-14133.83,55,100.0
76,F,homemaker,-319.01,-14104.59,55,100.0
76,M,service provider,8742.81,99939.09,55,102.55
76,F,homemaker,-334.85,-14131.02,55,100.0
76,M,fisher,6230.34,50862.89,54,101.53
76,M,homemaker,-307.19,-13154.0,54,100.0
76,M,fisher,6227.98,51044.49,54,101.58
76,F,farmer,2807.72,27810.97,54,100.33
76,M,farmer,2782.18,26079.57,54,100.31
76,F,service provider,8528.74,94786.1,54,102.52
76,M,fisher,6215.59,50270.44,54,101.56
76,M,service provider,8113.91,94390.49,54,102.47
76,M,fisher,4539.98,-6044.28,53,98.16
76,F,civil servant,8035.05,90611.38,53,102.45
76,M,fisher,5779.53,48591.54,53,101.48
76,M,fisher,5598.68,48371.44,53,101.43
76,F,homemaker,-269.52,-12063.95,53,100.0
76,M,farmer,2711.33,25972.96,53,100.29
76,M,farmer,2833.19,26718.63,53,100.32
76,M,homemaker,-244.22,-11191.88,52,100.0
76,M,fisher,5942.44,46458.9,52,101.43
76,F,fisher,5553.7,46303.84,52,101.38
76,M,craftsman,6127.25,64563.23,52,101.98
76,M,civil servant,7603.75,87222.94,52,102.38
76,X,craftsman,6176.33,50697.92,52,101.93
76,F,farmer,2715.85,26033.53,52,100.26
76,M,farmer,2683.26,26068.49,52,100.25
76,F,craftsman,6024.28,66338.73,51,101.98
76,M,fisher,5801.68,45123.99,51,101.42
76,F,service provider,7759.25,82901.72,51,102.35
76,F,civil servant,7700.55,82816.07,51,102.33
76,M,fisher,5408.15,45357.57,51,101.37
76,F,fisher,5293.1,29374.5,51,101.23
76,M,fisher,4642.98,-1912.74,51,99.55
76,F,homemaker,-189.25,-9587.27,50,100.0
76,M,farmer,2788.93,26076.06,50,100.22
76,M,fisher,5459.87,42655.1,50,101.33
76,F,service provider,7733.75,79701.23,50,102.33
76,M,fisher,5666.36,42972.74,50,101.35
76,M,craftsman,5929.12,62687.42,50,101.91
76,F,service provider,6039.57,24764.91,50,101.94
76,M,unemployed,-198.73,-9580.81,50,80.0
76,M,homemaker,-181.08,-8782.8,49,100.0
76,M,homemaker,-179.87,-8774.84,49,100.0
76,F,craftsman,5621.77,60692.4,49,101.85
76,M,farmer,2498.39,24977.18,49,100.07
76,M,service provider,7501.03,76201.35,49,102.29
76,M,farmer,2548.08,24689.12,49,100.09
76,F,homemaker,-177.27,-8758.94,49,100.0
76,M,unemployed,-177.45,-8755.18,49,80.0
76,M,civil servant,7627.2,76393.17,49,102.31
76,F,service provider,6978.38,72454.05,48,102.2
76,M,civil servant,6976.27,73059.12,48,102.21
76,M,service provider,7196.69,72425.13,48,102.22
76,X,craftsman,5582.86,58300.29,48,101.82
76,F,craftsman,5620.62,57742.66,48,101.81
76,F,fisher,5250.01,39729.1,48,101.25
76,M,farmer,2536.76,24533.17,48,100.05
76,M,craftsman,5902.91,58127.97,48,101.86
76,M,homemaker,-136.72,-7161.16,47,100.0
76,F,homemaker,-132.58,-7172.02,47,100.0
76,M,farmer,2474.66,23287.68,47,99.96
76,F,civil servant,6106.29,22763.9,47,101.89
76,F,civil servant,6961.25,70410.46,47,102.2
76,M,farmer,2381.64,23482.72,47,99.9
76,F,craftsman,4810.07,20110.79,47,101.52
76,M,fisher,5095.01,37965.15,47,101.19
76,M,civil servant,6779.83,70097.18,47,102.15
76,F,unemployed,-123.07,-6450.82,46,80.0
76,F,farmer,2327.14,22643.98,46,99.87
76,M,civil servant,6520.82,66481.06,46,102.08
76,M,farmer,2372.25,22724.74,46,99.88
76,M,homemaker,-116.04,-6465.7,46,100.0
76,F,civil servant,6950.2,66597.09,46,102.16
76,M,service provider,6579.12,66594.69,46,102.1
76,F,farmer,2286.32,22637.81,46,99.83
76,M,farmer,2389.38,22721.79,46,99.86
76,F,fisher,5004.25,36217.69,46,101.12
76,F,homemaker,-107.09,-5769.97,45,100.0
76,M,farmer,2252.0,21889.52,45,99.77
76,M,civil servant,6702.03,63883.91,45,102.1
76,M,homemaker,-98.53,-5708.9,45,100.0
76,M,craftsman,5056.53,50302.66,45,101.66
76,F,fisher,4954.19,35244.42,45,101.1
76,F,homemaker,-99.64,-5726.36,45,100.0
76,M,homemaker,-96.65,-5707.43,45,100.0
76,F,homemaker,-104.89,-5733.26,45,100.0
76,F,craftsman,4952.91,48255.56,44,101.61
76,M,fisher,4813.3,33373.54,44,101.03
76,M,homemaker,-83.94,-4954.37,44,100.0
76,F,farmer,1986.31,6510.71,44,99.09
76,F,fisher,4691.49,33129.17,44,100.99
76,F,service provider,6280.22,60203.96,44,101.99
76,F,homemaker,-88.95,-4997.48,44,100.0
76,M,fisher,4095.83,11850.48,44,100.67
76,M,farmer,2232.71,19930.76,43,99.36
76,F,craftsman,4782.72,46267.75,43,101.54
76,F,fisher,4348.72,13494.4,43,100.74
76,F,homemaker,-66.07,-4295.41,43,100.0
76,F,farmer,2300.73,20158.45,43,99.38
76,F,farmer,2108.01,20142.02,43,99.27
76,M,fisher,4718.72,32174.57,43,100.95
76,F,civil servant,5899.67,57785.88,43,101.93
76,M,farmer,1777.24,-470.69,43,97.03
76,F,fisher,4644.59,32529.89,43,100.99
76,M,homemaker,-55.13,-3659.67,42,100.0
76,X,fisher,3979.55,138.93,42,95.49
76,X,service provider,6240.39,55049.55,42,101.96
76,F,fisher,4413.15,31145.23,42,100.92
76,F,craftsman,4701.25,43760.54,42,101.5
76,M,craftsman,4679.78,43740.83,42,101.5
76,F,fisher,4216.52,31167.36,42,100.85
76,F,fisher,4507.22,30924.61,42,100.94
76,F,fisher,4415.63,31065.7,42,100.88
76,F,service provider,5687.64,52401.48,41,101.85
76,F,craftsman,4684.4,42054.47,41,101.46
76,F,craftsman,4822.17,41809.87,41,101.48
76,M,homemaker,-42.9,-2959.62,41,100.0
76,M,craftsman,4466.82,41777.44,41,101.43
76,F,civil servant,6007.6,52252.56,41,101.87
76,F,service provider,5695.99,52214.86,41,101.81
76,M,fisher,4384.59,29286.22,41,100.83
76,F,homemaker,-26.97,-2304.11,40,100.0
76,M,service provider,5329.44,49637.68,40,101.74
76,F,fisher,4082.71,28244.74,40,100.77
76,F,fisher,4135.73,28552.48,40,100.78
76,F,service provider,4815.8,522.49,40,90.7
76,F,craftsman,4548.38,37200.2,40,101.4
76,M,farmer,2080.78,18380.82,40,99.17
76,M,farmer,2090.46,18354.35,40,99.19
76,M,craftsman,4347.49,39826.85,40,101.36
76,F,farmer,1950.45,17558.38,39,99.09
76,F,homemaker,-15.8,-1706.0,39,100.0
76,F,craftsman,4321.99,38115.05,39,101.34
76,F,farmer,1873.87,17335.7,39,99.03
76,M,fisher,3891.59,27341.59,39,100.67
76,M,civil servant,5312.68,47458.13,39,101.74
76,M,craftsman,4422.28,37906.07,39,101.38
76,M,fisher,3927.19,27189.78,39,100.68
76,F,fisher,4061.97,25978.06,38,100.69
76,M,craftsman,4271.37,35988.66,38,101.28
76,F,craftsman,4107.0,20730.9,38,101.17
76,M,craftsman,4036.97,20962.92,38,101.2
76,F,farmer,1987.75,16809.76,38,99.05
76,F,civil servant,5077.31,44757.58,38,101.64
76,F,farmer,1881.04,16985.21,38,99.01
76,F,craftsman,4051.48,36624.27,38,101.28
76,X,fisher,3741.27,25585.9,38,100.57
76,M,service provider,5047.35,42379.18,37,101.64
76,M,craftsman,4095.22,34728.88,37,101.27
76,M,fisher,3837.16,24765.9,37,100.58
76,F,homemaker,6.58,-400.72,37,100.0
76,F,fisher,3808.51,24723.7,37,100.57
76,F,service provider,5317.94,42211.31,37,101.66
