year,sex,profession,income,net_worth,happiness
87,M,farmer,1045.23,24312.50,91.55
87,M,craftsman,6564.82,64127.10,101.99
87,F,farmer,955.19,23284.87,98.83
87,F,homemaker,-236.38,-10551.28,92.50
87,F,craftsman,6204.04,61522.61,101.92
87,F,farmer,984.68,22947.76,98.87
87,M,fisher,3268.02,41043.25,93.51
87,M,civil servant,7948.81,79391.56,95.55
87,M,craftsman,5999.44,61581.92,101.90
87,M,fisher,3019.16,40702.97,100.97
87,F,fisher,3191.23,39382.41,100.98
87,M,craftsman,5804.06,58548.11,101.83
87,F,craftsman,5605.92,41428.54,101.71
87,M,craftsman,5323.30,41879.91,101.69
87,F,farmer,962.53,22163.62,91.28
87,F,civil servant,7688.81,74903.31,102.43
87,F,farmer,905.45,22406.00,91.15
87,F,craftsman,5937.14,59539.12,101.85
87,X,fisher,2939.50,38591.18,100.91
87,M,service provider,7235.68,71412.64,102.34
87,M,craftsman,5517.37,56571.35,101.75
87,M,fisher,3034.02,37302.79,93.41
87,F,homemaker,-180.07,-8843.38,92.50
87,F,fisher,3018.24,37213.58,100.88
87,F,service provider,7298.28,71632.37,94.87
87,F,unemployed,-184.07,-8873.38,80.00
87,F,fisher,2957.51,37929.97,100.90
87,F,fisher,3071.12,37645.30,100.94
87,F,farmer,840.58,20201.78,90.84
87,F,homemaker,-168.19,-8204.89,92.50
87,F,farmer,901.16,20303.33,91.01
87,M,homemaker,-161.69,-8246.37,92.50
87,F,farmer,909.23,20372.02,91.06
87,F,fisher,2846.40,36288.35,100.82
87,M,farmer,544.66,6596.83,94.02
87,F,farmer,863.03,20454.29,90.93
87,M,fisher,2798.92,36403.50,100.78
87,M,craftsman,5237.85,50435.22,101.65
87,M,homemaker,-154.73,-7540.58,92.50
87,M,homemaker,-140.83,-7524.95,100.00
87,M,fisher,2885.63,34426.90,100.82
87,F,fisher,2808.12,34250.27,93.25
87,F,service provider,6751.80,64954.33,102.23
87,M,farmer,803.63,19533.51,90.65
87,F,civil servant,6063.15,36638.51,94.55
87,F,service provider,7093.62,65109.37,102.27
87,F,fisher,2748.98,34230.58,100.76
87,M,fisher,2579.12,32317.55,100.65
87,M,farmer,822.48,18838.24,98.15
87,M,service provider,6522.85,61478.01,102.16
87,F,fisher,2202.98,12388.73,100.33
87,M,farmer,821.34,19049.56,90.67
87,F,homemaker,-127.04,-6975.83,100.00
87,F,homemaker,-131.17,-6944.60,100.00
87,F,craftsman,5135.18,48522.70,94.10
87,F,homemaker,-137.26,-6944.99,100.00
87,F,farmer,843.14,19034.73,90.75
87,M,homemaker,-123.13,-6424.45,92.50
87,M,fisher,2711.39,31679.37,100.68
87,F,craftsman,4962.34,46293.46,94.04
87,F,fisher,2748.20,31599.72,100.69
87,M,civil servant,6427.85,58732.24,102.13
87,M,homemaker,-114.52,-6427.07,92.50
87,M,unemployed,-123.53,-6439.23,80.00
87,M,craftsman,5061.34,46451.60,101.55
87,M,civil servant,6334.19,55767.35,94.59
87,F,craftsman,4957.80,44326.53,101.53
87,M,craftsman,4918.15,44376.57,101.53
87,F,fisher,2464.21,29540.81,100.56
87,M,farmer,705.88,17178.40,97.24
87,F,homemaker,-107.13,-5794.37,100.00
87,F,homemaker,-100.59,-5757.29,100.00
87,F,homemaker,-96.91,-5316.94,100.00
87,M,civil servant,6340.81,52871.82,94.58
87,M,homemaker,-90.82,-5292.30,92.50
87,F,fisher,2400.83,28353.27,100.51
87,M,homemaker,-89.08,-5267.58,100.00
87,M,homemaker,-87.66,-5249.96,100.00
87,F,fisher,2410.97,28348.04,100.48
87,F,farmer,688.26,16122.53,96.75
87,M,farmer,703.16,16192.99,97.07
87,M,service provider,5611.10,50112.62,94.46
87,M,homemaker,-79.21,-4706.63,92.50
87,F,craftsman,4513.13,39471.69,101.38
87,M,farmer,667.73,16344.44,88.91
87,M,civil servant,5817.54,50246.22,101.99
87,M,service provider,5804.04,50049.17,101.98
87,F,unemployed,-62.31,-4062.46,72.50
87,F,fisher,2254.79,25515.56,92.85
87,F,farmer,658.87,15303.69,88.35
87,F,fisher,2332.44,25548.79,92.85
87,M,fisher,2248.19,25674.57,100.35
87,F,homemaker,-64.14,-4068.06,100.00
87,F,farmer,692.95,15556.31,89.41
87,M,service provider,5865.97,47280.69,101.95
87,F,service provider,5385.29,44799.22,101.87
87,F,fisher,2156.60,23495.91,100.25
87,M,homemaker,-53.92,-3509.34,92.50
87,M,farmer,664.62,14816.38,88.50
87,M,farmer,657.79,14846.40,95.53
87,X,homemaker,-52.76,-3523.40,100.00
87,F,homemaker,-54.46,-3514.79,100.00
87,F,homemaker,-54.37,-3507.40,92.50
87,F,fisher,2259.87,23628.54,100.29
87,F,craftsman,4241.69,33530.72,101.21
87,M,farmer,634.23,14773.09,86.52
87,M,farmer,627.16,14719.32,86.45
87,M,craftsman,4109.65,33999.08,93.70
87,X,fisher,2162.83,23577.92,100.20
87,F,homemaker,-44.08,-3009.43,100.00
87,F,service provider,5415.85,39921.57,101.79
87,F,farmer,562.15,13896.88,86.42
87,F,fisher,2024.59,21938.28,100.11
87,M,fisher,1985.60,22214.37,100.11
87,M,unemployed,-29.51,-2327.13,72.50
87,F,farmer,583.04,14007.10,86.44
87,X,fisher,2106.84,22072.89,100.18
87,F,homemaker,-29.96,-2323.98,92.50
87,M,unemployed,-18.92,-1724.55,80.00
87,M,unemployed,-18.95,-1747.55,80.00
87,F,craftsman,3843.81,30335.92,101.06
87,M,civil servant,5098.22,38236.93,101.72
87,F,civil servant,5220.06,37840.00,101.72
87,M,civil servant,5174.98,37722.99,101.75
87,M,farmer,537.15,13134.79,86.28
87,F,farmer,592.59,13333.42,86.26
87,M,fisher,1883.93,20252.34,99.95
87,F,farmer,570.02,12809.26,93.75
87,F,unemployed,-9.02,-1173.51,72.50
87,F,service provider,4724.27,35767.88,101.64
87,F,unemployed,-9.75,-1203.44,80.00
87,M,civil servant,4867.60,35644.43,101.67
87,F,service provider,4852.88,29967.55,101.64
87,F,homemaker,-9.56,-1193.40,100.00
87,F,service provider,4773.87,35281.73,101.62
87,F,farmer,500.45,12221.60,93.71
87,M,farmer,514.86,12169.98,86.21
87,F,service provider,4572.27,33573.75,101.58
87,F,homemaker,2.04,-517.41,92.50
87,M,fisher,1913.86,18953.89,99.94
87,F,civil servant,4678.40,29929.03,94.10
87,F,craftsman,3954.25,26864.81,101.02
87,M,farmer,546.22,12208.29,86.18
87,M,homemaker,2.41,-502.45,92.50
87,M,fisher,1859.45,18166.46,92.33
87,F,farmer,491.08,11623.57,86.14
87,M,fisher,1833.99,18116.49,92.36
87,M,fisher,1874.15,18291.73,99.89
87,F,farmer,503.10,11486.65,86.13
87,F,farmer,514.53,11600.97,93.64
87,M,farmer,505.33,11615.30,93.69
87,F,unemployed,11.96,76.55,80.00
87,M,fisher,1713.05,17609.83,92.20
87,M,homemaker,19.56,645.64,100.00
87,M,craftsman,3334.08,21195.74,100.81
87,M,civil servant,4583.96,29642.24,101.54
87,M,farmer,469.46,9321.67,86.05
87,F,civil servant,4637.72,29339.86,101.50
87,F,farmer,458.78,11156.64,86.13
87,F,unemployed,28.34,1297.77,72.50
87,M,farmer,457.07,11397.88,86.10
87,F,fisher,1755.51,16470.77,99.69
87,F,unemployed,29.12,1289.66,72.50
87,M,service provider,4189.13,27429.18,101.41
87,M,homemaker,29.38,1299.57,92.50
87,X,homemaker,29.12,1297.87,92.50
87,M,farmer,437.64,10831.80,86.05
87,F,fisher,1701.56,16043.27,92.12
87,F,homemaker,38.56,1890.64,100.00
87,F,civil servant,4220.82,25428.45,101.34
87,M,craftsman,3404.96,21362.34,93.28
87,F,craftsman,3195.55,21281.90,100.70
87,M,service provider,4311.77,26101.21,93.88
87,F,homemaker,47.88,2527.81,100.00
87,M,craftsman,3352.01,20105.02,100.71
87,F,service provider,3935.15,24129.73,93.76
87,M,fisher,1529.51,15370.95,99.44
87,M,craftsman,3144.89,19914.92,100.64
87,F,farmer,435.54,10553.88,93.54
87,M,homemaker,45.38,2536.64,100.00
87,M,homemaker,57.84,3292.66,100.00
87,F,unemployed,57.93,3297.73,80.01
87,M,fisher,1469.86,14383.62,99.36
87,F,farmer,421.53,10305.61,93.47
87,F,fisher,1600.74,14473.45,99.46
87,M,farmer,434.85,10230.38,85.98
87,F,service provider,3951.20,22889.59,101.23
87,M,unemployed,61.75,3949.34,72.52
87,M,craftsman,2984.98,17645.95,93.03
87,F,farmer,416.69,9871.56,93.36
87,F,unemployed,62.28,3954.48,80.02
87,F,craftsman,3122.85,17997.90,93.09
87,M,craftsman,2884.34,17575.14,100.48
87,M,homemaker,62.43,3954.36,92.50
87,M,unemployed,66.50,4568.08,72.54
87,M,craftsman,2820.61,16816.49,100.45
87,F,homemaker,68.19,4554.73,100.00
87,F,civil servant,3452.64,19914.13,101.06
87,F,farmer,400.70,9683.98,93.34
87,M,farmer,387.01,9632.86,85.83
87,M,unemployed,76.22,5265.50,72.58
87,M,fisher,1443.37,12918.47,99.14
87,F,unemployed,73.86,5258.89,80.08
87,M,unemployed,72.42,5265.73,72.58
87,M,civil servant,3478.06,18823.12,93.52
87,M,homemaker,73.97,5265.70,100.00
87,F,unemployed,79.49,5810.62,72.66
87,M,unemployed,78.28,5798.23,80.16
87,M,homemaker,76.43,5812.15,100.00
87,F,homemaker,82.57,5801.32,100.00
87,M,service provider,3310.48,17219.75,100.88
87,F,farmer,344.07,9575.20,85.75
87,X,service provider,3090.51,16330.84,93.30
87,F,farmer,330.22,9502.44,85.66
87,F,service provider,3190.23,16237.02,93.33
87,F,farmer,334.91,9588.43,85.76
87,M,fisher,1214.96,11551.11,91.24
87,M,craftsman,2453.54,14073.94,92.85
87,M,craftsman,2595.67,14090.31,100.40
87,M,fisher,1195.15,11541.11,98.67
87,X,craftsman,2534.58,14158.48,92.90
87,F,homemaker,85.80,7008.56,92.50
87,M,craftsman,2450.78,13080.13,100.27
87,M,fisher,1179.12,11354.60,91.23
87,M,farmer,312.78,9636.01,85.97
87,M,fisher,1148.31,11376.20,98.70
87,M,homemaker,87.34,7571.32,92.50
87,M,craftsman,2411.52,13122.02,100.26
87,M,fisher,1114.52,11050.20,98.63
87,M,fisher,1088.35,11035.46,98.64
87,M,service provider,2805.37,13019.84,100.55
87,F,fisher,1157.72,11072.66,98.75
87,M,civil servant,2727.69,12994.12,100.53
87,F,farmer,305.98,9923.57,94.01
87,M,homemaker,102.38,8829.50,100.00
87,F,craftsman,2221.87,11503.41,100.15
87,F,civil servant,2679.70,11937.75,95.44
87,F,service provider,2733.80,11978.04,95.47
87,M,fisher,1091.56,10356.74,98.54
87,M,fisher,1091.66,10374.08,98.59
87,F,craftsman,2123.85,10739.34,100.11
87,M,farmer,296.64,9651.47,95.00
87,F,homemaker,101.18,9456.01,100.00
87,F,unemployed,95.26,9450.09,90.00
87,F,unemployed,102.63,9457.46,90.00
87,F,unemployed,96.64,9451.47,90.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,X,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,X,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
87,X,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,M,child,0.00,10000.00,100.00
87,F,child,0.00,10000.00,100.00
88,F,retired,1419.90,43306.99,105.04
88,X,retired,-1290.99,-41321.04,100.00
88,F,retired,4155.06,122563.45,111.18
88,F,retired,2717.26,79430.82,110.30
88,M,retired,-1194.88,-39180.23,100.00
88,F,retired,-428.57,-13662.65,100.00
88,M,retired,4936.13,157080.49,111.59
88,F,retired,4726.70,154545.65,111.59
88,M,retired,-693.01,-22010.37,96.23
88,M,retired,4749.35,153627.80,111.57
88,M,retired,2549.95,76676.69,110.13
88,M,retired,4944.07,153505.80,107.82
88,M,retired,1296.61,40791.24,108.39
88,F,retired,2350.97,76698.01,110.03
88,F,retired,2322.65,70097.13,109.90
88,F,retired,1297.91,40472.35,104.54
88,F,retired,3847.99,117429.36,110.96
88,M,retired,2131.55,66811.58,109.88
88,F,retired,4664.96,151837.35,111.61
88,M,retired,3842.11,117513.69,110.95
88,M,retired,2545.87,77193.04,110.23
88,F,retired,1229.86,39636.47,104.22
88,M,retired,-945.11,-33093.30,100.00
88,M,retired,4526.81,148685.35,111.41
88,F,retired,4464.94,149788.38,107.67
88,M,retired,-926.63,-30968.41,100.00
88,F,retired,3497.94,114288.42,110.44
88,M,retired,-932.26,-31003.63,100.00
88,M,retired,4329.05,147187.02,111.09
88,M,retired,4246.85,138068.95,111.03
88,M,retired,1506.74,46955.19,107.96
88,M,retired,-890.84,-29441.82,100.00
88,M,retired,3586.67,112783.51,109.90
88,M,retired,1128.80,35508.96,103.06
88,F,retired,-898.86,-29494.02,100.00
88,M,retired,4385.15,146685.62,110.61
88,F,retired,-880.01,-29393.91,100.00
88,M,retired,2215.57,73140.35,108.05
88,M,retired,-769.95,-27901.55,100.00
88,M,retired,2247.75,73617.90,108.05
88,F,retired,1142.78,38207.60,102.35
88,M,retired,1105.56,36091.90,102.17
88,F,retired,4300.35,143623.55,105.76
88,M,retired,2167.32,72795.22,104.26
88,M,retired,4171.31,142630.36,109.47
88,M,retired,243.02,7356.03,100.46
88,F,retired,4070.15,141229.40,107.38
88,M,retired,2227.68,71673.98,102.19
88,M,retired,2217.48,71448.79,105.94
88,F,retired,-742.20,-26325.70,100.00
88,M,retired,1035.69,36286.45,99.82
88,M,retired,1124.82,36998.42,103.82
88,M,homemaker,-703.29,-24983.60,100.00
88,M,fisher,7258.47,71442.13,101.87
88,F,fisher,7694.21,71335.11,98.20
88,M,craftsman,8462.55,103755.09,102.51
88,M,civil servant,11274.16,139939.57,103.20
88,X,craftsman,8607.77,87441.72,98.73
88,F,farmer,3987.23,37312.89,96.76
88,M,farmer,4113.10,37743.00,100.59
88,F,craftsman,9143.16,105077.51,102.58
88,M,fisher,7228.04,69128.02,98.23
88,F,service provider,11242.99,133907.36,103.20
88,F,civil servant,10820.91,133490.37,103.16
88,M,fisher,7057.73,69427.17,101.96
88,F,fisher,6850.72,51262.46,101.71
88,M,fisher,5836.30,14366.46,101.32
88,F,homemaker,-631.49,-22677.29,100.00
88,M,farmer,3661.21,36838.95,96.66
88,M,fisher,7263.67,66167.26,101.84
88,F,service provider,10755.03,129141.34,103.12
88,M,fisher,7137.09,66536.56,101.82
88,M,craftsman,8667.64,99911.25,102.51
88,F,service provider,8585.93,65716.77,99.05
88,M,unemployed,-618.29,-22677.36,76.25
88,M,homemaker,-562.82,-21405.41,100.00
88,M,homemaker,-592.36,-21473.44,100.00
88,F,craftsman,8579.92,97955.45,98.74
88,M,farmer,3738.95,35262.71,96.63
88,M,service provider,10565.44,125165.76,103.11
88,M,farmer,3675.66,35035.17,100.36
88,F,homemaker,-540.27,-21438.03,100.00
88,M,unemployed,-577.98,-21456.50,80.00
88,M,civil servant,10143.96,124752.30,103.05
88,F,service provider,9911.77,119738.21,103.05
88,M,civil servant,10454.99,120796.35,99.34
88,M,service provider,10087.04,118668.90,103.01
88,X,craftsman,8268.34,93738.38,102.44
88,F,craftsman,7824.87,92478.93,102.34
88,F,fisher,6698.13,61433.00,101.69
88,M,farmer,3455.70,34542.97,96.53
88,M,craftsman,7846.25,93194.76,102.36
88,M,homemaker,-468.23,-19100.77,96.25
88,F,homemaker,-513.13,-19142.45,100.00
88,M,farmer,3412.66,32909.86,96.50
88,F,civil servant,8071.90,60771.73,102.68
88,F,civil servant,9759.68,115675.23,99.24
88,M,farmer,3589.90,33278.53,96.56
88,F,craftsman,6889.49,48747.76,101.98
88,M,fisher,6898.28,58939.87,101.70
88,M,civil servant,10159.78,115819.55,103.01
88,F,unemployed,-439.30,-18115.08,80.00
88,F,farmer,3306.76,31731.33,100.10
88,M,civil servant,9243.62,110233.20,102.92
88,M,farmer,3606.96,31872.63,96.42
88,M,homemaker,-455.40,-18190.53,96.25
88,F,civil servant,10034.34,110812.76,102.99
88,M,service provider,9303.52,110275.54,102.90
88,F,farmer,3417.59,31808.18,96.42
88,M,farmer,3355.77,31907.56,100.17
88,F,fisher,6552.97,56445.65,97.88
88,F,homemaker,-441.43,-17238.73,100.00
88,M,farmer,3437.96,30757.30,100.12
88,M,civil servant,9567.29,105915.09,99.13
88,M,homemaker,-414.78,-17125.32,96.25
88,M,craftsman,7246.23,81785.95,98.34
88,F,fisher,6695.31,55516.33,101.64
88,F,homemaker,-440.10,-17119.40,100.00
88,M,homemaker,-433.63,-17089.33,100.00
88,F,homemaker,-419.32,-17133.14,96.25
88,F,craftsman,7078.88,78995.49,102.08
88,M,fisher,6470.81,52513.83,101.55
88,M,homemaker,-406.81,-16042.00,100.00
88,F,farmer,2712.22,12641.31,95.40
88,F,fisher,5970.66,52287.29,101.50
88,F,service provider,9006.22,101836.93,102.84
88,F,homemaker,-391.37,-16112.01,100.00
88,M,fisher,5641.84,28020.61,101.30
88,M,farmer,3145.93,27873.35,96.21
88,F,craftsman,6849.24,76404.65,102.01
88,F,fisher,5611.86,29431.26,97.51
88,F,homemaker,-341.46,-15091.52,100.00
88,F,farmer,3199.73,28250.06,96.18
88,F,farmer,3235.44,28395.02,99.94
88,M,fisher,6316.42,50934.50,101.51
88,F,civil servant,8656.48,98130.75,99.05
88,M,farmer,2592.96,4450.66,93.42
88,F,fisher,5811.32,50978.22,101.43
88,M,homemaker,-325.60,-14266.60,100.00
88,X,fisher,5132.43,13520.40,97.27
88,X,service provider,8579.84,93635.35,98.99
88,F,fisher,6081.50,49293.08,101.48
88,F,craftsman,7089.13,72615.64,98.25
88,M,craftsman,6759.78,72526.36,101.98
88,F,fisher,6181.81,49403.13,101.48
88,F,fisher,5637.43,48543.33,101.39
88,F,fisher,5958.75,49224.35,101.41
88,F,service provider,7973.69,89079.61,98.89
88,F,craftsman,6764.75,69972.82,98.19
88,F,craftsman,6941.35,70048.82,98.21
88,M,homemaker,-314.89,-13297.37,100.00
88,M,craftsman,6643.13,69553.91,98.20
88,F,civil servant,8468.32,89945.38,102.70
88,F,service provider,8575.67,89935.44,98.98
88,M,fisher,5877.06,46648.30,101.39
88,F,homemaker,-270.69,-12397.26,96.25
88,M,service provider,8490.22,85949.71,98.92
88,F,fisher,5812.70,44997.69,101.39
88,F,fisher,5472.93,45289.47,101.30
88,F,service provider,6795.10,29958.24,98.30
88,F,craftsman,6177.92,63773.35,101.86
88,M,farmer,2830.58,25278.43,99.62
88,M,farmer,2872.87,25340.82,95.95
88,M,craftsman,6587.08,67012.52,101.94
88,F,farmer,2749.54,24251.52,99.54
88,F,homemaker,-264.83,-11632.34,96.25
88,F,craftsman,6316.03,64272.51,101.86
88,F,farmer,2794.60,23936.95,99.58
88,M,fisher,5676.59,43473.43,97.57
88,M,civil servant,8184.32,83075.61,98.90
88,M,craftsman,6023.82,64185.71,101.81
88,M,fisher,5533.78,43061.74,101.28
88,F,fisher,5471.88,41710.24,101.27
88,M,craftsman,6116.08,61198.04,101.79
88,F,craftsman,5525.06,43782.96,101.65
88,M,craftsman,5947.21,44445.40,101.70
88,F,farmer,2880.26,23195.64,95.82
88,F,civil servant,7741.90,78366.14,102.29
88,F,farmer,2728.18,23361.97,95.69
88,F,craftsman,6279.36,62270.68,101.83
88,X,fisher,5087.54,40726.84,101.18
88,M,service provider,7334.30,74671.67,102.20
88,M,craftsman,6039.49,59182.98,101.74
88,M,fisher,4965.57,39377.46,97.40
88,F,homemaker,-213.26,-9872.87,96.25
88,F,fisher,5235.92,39423.43,101.18
88,F,service provider,7636.99,75042.75,98.50
88,F,unemployed,-201.20,-9890.81,80.00
88,F,fisher,5036.33,40040.02,101.16
88,F,fisher,5013.74,39744.05,101.18
88,F,farmer,2603.75,21095.54,95.49
88,F,homemaker,-185.16,-9206.28,96.25
88,F,farmer,2684.41,21237.42,95.61
88,M,homemaker,-191.97,-9254.57,96.25
88,F,farmer,2583.92,21255.86,95.59
88,F,fisher,5203.38,38481.92,101.15
88,M,farmer,2329.06,7353.25,96.95
88,F,farmer,2749.00,21420.67,95.59
88,M,fisher,4957.27,38474.02,101.09
88,M,craftsman,5445.93,52750.07,101.60
88,M,homemaker,-172.30,-8529.11,96.25
88,M,homemaker,-170.62,-8511.80,100.00
88,M,fisher,5161.94,36599.76,101.14
88,F,fisher,4797.03,36240.67,97.29
88,F,service provider,7027.34,68059.88,102.11
88,M,farmer,2646.74,20448.77,95.41
88,F,civil servant,6441.02,39450.90,98.20
88,F,service provider,7080.69,68241.60,102.14
88,F,fisher,4897.10,36271.02,101.06
88,M,fisher,5020.43,34419.65,101.03
88,M,farmer,2571.57,19715.91,99.13
88,M,service provider,6611.26,64375.52,102.03
88,F,fisher,4474.22,14217.73,100.77
88,M,farmer,2544.77,19913.83,95.38
88,F,homemaker,-145.75,-7937.81,100.00
88,F,homemaker,-147.24,-7908.07,100.00
88,F,craftsman,5283.01,50756.09,97.80
88,F,homemaker,-152.00,-7913.22,100.00
88,F,farmer,2512.28,19882.75,95.40
88,M,homemaker,-140.15,-7380.83,96.25
88,M,fisher,4600.08,33571.30,100.97
88,F,craftsman,5192.61,48481.65,97.76
88,F,fisher,4914.37,33648.79,101.03
88,M,civil servant,6616.92,61632.59,102.01
88,M,homemaker,-138.41,-7381.71,96.25
88,M,unemployed,-137.04,-7392.50,80.00
88,M,craftsman,5113.13,48600.05,101.50
88,M,civil servant,6436.20,58577.34,98.22
88,F,craftsman,5196.81,46516.82,101.50
88,M,craftsman,4897.53,46417.22,101.45
88,F,fisher,4426.38,31345.89,100.87
88,M,farmer,2497.14,18018.86,98.64
88,F,homemaker,-124.32,-6734.92,100.00
88,F,homemaker,-121.64,-6695.16,100.00
88,F,homemaker,-105.02,-6238.19,100.00
88,M,civil servant,6149.81,55538.61,98.17
88,M,homemaker,-104.09,-6212.62,96.25
88,F,fisher,4504.30,30197.30,100.86
88,M,homemaker,-107.82,-6191.63,100.00
88,M,homemaker,-108.75,-6174.94,100.00
88,F,fisher,4319.33,30099.59,100.81
88,F,farmer,2282.23,16855.53,98.30
88,M,farmer,2222.66,16896.20,98.43
88,M,service provider,6132.58,52770.79,98.11
88,M,homemaker,-92.48,-5615.34,96.25
88,F,craftsman,4912.08,41519.62,101.38
88,M,farmer,2245.19,17058.92,94.36
88,M,civil servant,6150.25,52913.23,101.88
88,M,service provider,5897.01,52589.56,101.84
88,F,unemployed,-82.45,-4961.14,76.25
88,F,fisher,4038.08,27126.49,96.93
88,F,farmer,2228.03,16009.59,94.07
88,F,fisher,4079.87,27180.61,96.94
88,M,fisher,4422.55,27477.73,100.77
88,F,homemaker,-77.95,-4962.24,100.00
88,F,farmer,2209.04,16252.72,94.59
88,M,service provider,6150.01,49947.58,101.86
88,F,service provider,5477.45,47129.83,101.72
88,F,fisher,4064.49,25120.04,100.64
88,M,homemaker,-66.92,-4392.49,96.25
88,M,farmer,2178.70,15497.62,94.12
88,M,farmer,2104.04,15490.30,97.59
88,X,homemaker,-70.09,-4409.72,100.00
88,F,homemaker,-68.67,-4399.69,100.00
88,F,homemaker,-69.47,-4393.10,96.25
88,F,fisher,3904.43,25172.64,100.62
88,F,craftsman,4628.47,35436.84,101.24
88,M,farmer,2041.52,15385.74,93.05
88,M,farmer,2096.29,15359.35,93.04
88,M,craftsman,4489.69,35835.81,97.46
88,X,fisher,4132.37,25235.99,100.63
88,F,homemaker,-56.50,-3882.16,100.00
88,F,service provider,5559.73,42293.32,101.69
88,F,farmer,1961.77,14469.65,92.95
88,F,fisher,3859.59,23459.96,100.52
88,M,fisher,4042.72,23827.62,100.56
88,M,unemployed,-44.50,-3187.86,76.25
88,F,farmer,2106.24,14652.11,93.04
88,X,fisher,3756.10,23542.82,100.53
88,F,homemaker,-45.14,-3185.35,96.25
88,M,unemployed,-32.18,-2572.96,80.00
88,M,unemployed,-31.25,-2595.03,80.00
88,F,craftsman,4187.54,32021.58,101.07
88,M,civil servant,4985.79,40321.71,101.56
88,F,civil servant,5245.18,40054.48,101.61
88,M,civil servant,5144.03,39886.89,101.60
88,M,farmer,1893.91,13673.63,92.83
88,F,farmer,1906.74,13878.67,92.83
88,M,fisher,3752.58,21720.51,100.41
88,F,farmer,1851.61,13326.95,96.54
88,F,unemployed,-20.00,-2009.74,76.25
88,F,service provider,5242.03,37980.78,101.56
88,F,unemployed,-20.19,-2039.86,80.00
88,M,civil servant,4940.88,37706.75,101.53
88,F,service provider,4748.91,31933.89,101.48
88,F,homemaker,-22.10,-2031.73,100.00
88,F,service provider,5221.32,37484.27,101.55
88,F,farmer,1789.73,12708.35,96.47
88,M,farmer,1887.30,12705.52,92.79
88,F,service provider,5012.86,35672.07,101.50
88,F,homemaker,-8.59,-1342.23,96.25
